setup_id,cash_log_id,weights,prediction_type,predicted_variant,recommended_algorithm,chosen_config_hash,n_train_instances,real_score,full_best_score,full_worst_score,action_best_score,action_worst_score,regret_full,regret_action,accuracy_full,accuracy_action,rank_full,rank_action,n_full_configs,n_action_configs,predicted_composite
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,pre+gen,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.9207015039047874,0.9859199935085099,0.0,0.9207015039047874,0.5564479599640234,0.06521848960372245,0.0,0.9338501196515602,1.0,37,1,196,5,0.7363005103505185
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,pre+sim,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.7396181435763733,0.8723812160130642,0.0,0.7396181435763733,0.25895097562425773,0.13276307243669083,0.0,0.8478153013845926,1.0,45,1,196,5,0.6492335151132825
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,gen+sim,candidate,IMf,inductive_miner_imf,8f11ab03a7eddc83,60,0.7963457765194307,0.8792604640175905,0.0,0.7963457765194307,0.6625648418098955,0.08291468749815978,0.0,0.9056995157961509,1.0,16,1,196,5,0.708914443139966
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,mix-fit,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.8143793359317738,0.8744182289149186,0.0,0.8143793359317738,0.413179771634357,0.0600388929831448,0.0,0.9313384705421247,1.0,49,1,196,5,0.7622076156834243
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,mix-prec,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.8675404199182807,0.9247332260272325,0.0,0.8675404199182807,0.48481386579919017,0.05719280610895183,0.0,0.938152102142302,1.0,38,1,196,5,0.7492540630169715
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,mix-simp,candidate,IMf,inductive_miner_imf,8f11ab03a7eddc83,60,0.7712039241360872,0.8548318499663207,0.0,0.7712039241360872,0.5155213309046448,0.08362792583023348,0.0,0.9021703205916716,1.0,35,1,196,5,0.7287545238512119
C0_cash_reg_apdtm_features_cash_real_default,bpi2017,mix-gen,candidate,HM,heuristics_miner,811f4a70bfa6226f,60,0.7650526308640881,0.8969137795391169,0.0,0.7650526308640881,0.587155425069478,0.13186114867502874,0.0,0.8529834732355365,1.0,60,1,196,5,0.673218155689713
C0_cash_reg_apdtm_features_cash_real_default,bpi2020_domestic,equal,candidate,HM,heuristics_miner,7ff65ee42a91cefb,60,0.782697276145632,0.9013014428805918,0.0,0.782697276145632,0.5280586222617515,0.11860416673495977,0.0,0.868407880990519,1.0,137,1,196,5,0.7630712233379089
C0_cash_reg_apdtm_features_cash_real_default,bpi2020_domestic,fitn,candidate,IM,inductive_miner_im,df7d13e54451760d,60,1.0,1.0,0.0,1.0,0.723032771051894,0.0,0.0,1.0,1.0,1,1,196,5,0.9990798223884332
C0_cash_reg_apdtm_features_cash_real_default,bpi2020_domestic,prec,candidate,HM,heuristics_miner,7ff65ee42a91cefb,60,0.8670356093278883,0.986007752461474,0.0,0.8670356093278883,0.1975518121669374,0.11897214313358573,0.0,0.8793395459248843,1.0,108,1,196,5,0.7976700210113878
